Date,AI_Platform,Active_Users,New_Users,Churned_Users,Daily_Churn_Rate,Retention_Rate,Query_Type,Input_Text,Response_Tokens,Topic_Category,User_Rating,User_Experience_Score,Session_Duration_sec,Language,Response_Accuracy,Response_Speed_sec,Response_Time_Category,Correction_Needed,User_Return_Frequency,Customer_Support_Interactions,Region
12,ChatGPT,350000,17500,17500,0.05,0.95,General,Draft a professional email about AI ethics,437,專業寫作,4,1.17,15,中文,0.807,3.57,Standard,0,7,2,Marshall Islands
12,ChatGPT,350000,17500,17500,0.05,0.95,General,What are the 最好的做法 for personal finance?,226,最好的做法,5,1.57,27,德文,0.7333,3.5,Standard,1,9,0,Indonesia
12,ChatGPT,350000,17500,17500,0.05,0.95,General,Write a blog post about personal finance,137,生成內容,4,1.17,27,德文,0.7305,3.76,Standard,0,6,2,Qatar
12,ChatGPT,350000,17500,17500,0.05,0.95,General,Write a blog post about personal finance,194,生成內容,4,1.17,28,法文,0.7758,3.48,Standard,0,10,1,Turkey
12,ChatGPT,350000,17500,17500,0.05,0.95,General,Write a blog post about climate change,390,生成內容,5,1.57,38,西班牙文,,3.8,Standard,0,8,0,Benin
12,ChatGPT,350000,17500,17500,0.05,0.95,General,What are the 最好的做法 for climate change?,420,最好的做法,5,1.57,29,中文,0.7218,3.7,Standard,0,7,1,Peru
12,ChatGPT,350000,17500,17500,0.05,0.95,General,Draft a professional email about personal finance,423,專業寫作,3,0.77,33,西班牙文,0.8058,3.64,Standard,1,3,2,Latvia
12,ChatGPT,350000,17500,17500,0.05,0.95,General,Write a blog post about climate change,360,生成內容,3,0.77,13,西班牙文,0.7512,3.86,Standard,0,4,1,United States of America
4,DeepSeek,1550000,155000,31000,0.02,0.95,Technical,Optimize this SQL optimization code:,189,code優化,5,2.12,26,西班牙文,0.8611,1.09,Fast,0,4,3,Mexico
4,DeepSeek,1550000,155000,31000,0.02,0.95,General,How to implement SQL optimization in Python?,412,協助實作,5,2.12,31,中文,,1.09,Fast,0,3,3,Japan
4,DeepSeek,1550000,155000,31000,0.02,0.95,Technical,Optimize this REST APIs code:,393,code優化,5,2.12,57,英文,0.8919,1.11,Fast,1,10,3,Tonga
11,ChatGPT,1000000,50000,50000,0.05,0.95,General,Write a blog post about personal finance,150,生成內容,3,0.73,19,法文,0.7576,4.01,Standard,1,1,2,Russian Federation
11,ChatGPT,1000000,50000,50000,0.05,0.95,General,Write a blog post about AI ethics,249,生成內容,4,1.13,14,法文,0.7371,4.07,Standard,0,9,0,British Virgin Islands
11,ChatGPT,1000000,50000,50000,0.05,0.95,General,Explain personal finance in simple terms,230,教育,4,1.13,18,德文,0.7686,3.72,Standard,0,9,3,Azerbaijan
11,ChatGPT,1000000,50000,50000,0.05,0.95,General,Write a blog post about AI ethics,101,生成內容,5,1.53,28,中文,0.7358,4.03,Standard,0,8,1,Kuwait
11,ChatGPT,1000000,50000,50000,0.05,0.95,General,Draft a professional email about personal finance,101,專業寫作,4,1.13,27,英文,0.7925,4.02,Standard,0,7,3,Argentina
11,ChatGPT,1000000,50000,50000,0.05,0.95,General,Explain AI ethics in simple terms,472,教育,5,1.53,27,德文,,3.81,Standard,0,5,1,Madagascar
11,ChatGPT,1000000,50000,50000,0.05,0.95,General,Explain personal finance in simple terms,395,教育,4,1.13,32,西班牙文,0.7418,3.96,Standard,0,8,3,Guinea-Bissau
11,ChatGPT,1000000,50000,50000,0.05,0.95,General,Explain climate change in simple terms,479,教育,3,0.73,20,西班牙文,0.7692,3.76,Standard,0,8,0,Mongolia
11,ChatGPT,1000000,50000,50000,0.05,0.95,General,What are the 最好的做法 for personal finance?,492,最好的做法,4,1.13,24,中文,0.7545,4.03,Standard,0,10,3,Ghana
11,ChatGPT,1000000,50000,50000,0.05,0.95,General,Explain AI ethics in simple terms,352,教育,4,1.13,25,法文,0.7569,3.88,Standard,1,3,2,Mongolia
11,ChatGPT,1000000,50000,50000,0.05,0.95,General,Explain personal finance in simple terms,82,教育,4,1.13,5,英文,0.7508,3.9,Standard,0,1,0,San Marino
11,ChatGPT,1000000,50000,50000,0.05,0.95,General,Draft a professional email about AI ethics,78,專業寫作,4,1.13,22,英文,0.7931,3.98,Standard,0,10,3,Slovakia (Slovak Republic)
11,ChatGPT,1000000,50000,50000,0.05,0.95,General,Write a blog post about climate change,248,生成內容,5,1.53,26,法文,0.7185,3.83,Standard,1,4,3,United Kingdom
8,DeepSeek,350000,35000,7000,0.02,0.95,Technical,Optimize this REST APIs code:,459,code優化,5,2.16,58,中文,0.9332,1.06,Fast,0,5,0,Seychelles
8,DeepSeek,350000,35000,7000,0.02,0.95,Technical,Debug this error in REST APIs:,231,debug,5,2.16,59,中文,0.9035,0.96,Fast,0,5,2,Malaysia
8,DeepSeek,350000,35000,7000,0.02,0.95,General,How to implement neural networks in Python?,336,協助實作,5,2.16,54,德文,0.9542,1.04,Fast,0,1,2,Bulgaria
11,ChatGPT,1000000,50000,50000,0.05,0.95,General,What are the 最好的做法 for personal finance?,142,最好的做法,5,1.51,39,西班牙文,0.7518,3.77,Standard,0,8,0,Niue
11,ChatGPT,1000000,50000,50000,0.05,0.95,General,What are the 最好的做法 for personal finance?,339,最好的做法,3,0.71,6,德文,0.7064,3.94,Standard,0,3,2,Bahrain
11,ChatGPT,1000000,50000,50000,0.05,0.95,General,Draft a professional email about climate change,148,專業寫作,4,1.11,23,西班牙文,0.7113,3.98,Standard,0,2,3,Nauru
11,ChatGPT,1000000,50000,50000,0.05,0.95,General,Write a blog post about personal finance,418,生成內容,5,1.51,19,英文,0.7177,3.77,Standard,0,7,3,Rwanda
11,ChatGPT,1000000,50000,50000,0.05,0.95,General,What are the 最好的做法 for personal finance?,342,最好的做法,3,0.71,40,中文,0.6824,3.89,Standard,0,2,0,Micronesia
11,ChatGPT,1000000,50000,50000,0.05,0.95,General,Draft a professional email about personal finance,152,專業寫作,3,0.71,29,法文,0.6796,3.85,Standard,0,6,0,Albania
11,ChatGPT,1000000,50000,50000,0.05,0.95,General,Explain AI ethics in simple terms,187,教育,5,1.51,29,西班牙文,0.6581,3.67,Standard,0,7,1,Vanuatu
11,ChatGPT,1000000,50000,50000,0.05,0.95,General,Write a blog post about AI ethics,292,生成內容,5,1.51,32,西班牙文,,3.89,Standard,0,9,3,Guadeloupe
11,ChatGPT,1000000,50000,50000,0.05,0.95,General,Write a blog post about personal finance,247,生成內容,4,1.11,12,中文,0.7479,3.91,Standard,0,5,3,Samoa
10,DeepSeek,650000,65000,13000,0.02,0.95,Technical,Explain SQL optimization algorithm,438,解說演算法,5,2.17,37,西班牙文,0.9146,1.16,Instant,0,5,1,Sao Tome and Principe
10,DeepSeek,650000,65000,13000,0.02,0.95,General,How to implement neural networks in Python?,377,協助實作,5,2.17,44,法文,0.8952,1.09,Instant,0,9,1,Yemen
10,DeepSeek,650000,65000,13000,0.02,0.95,Technical,Optimize this SQL optimization code:,281,code優化,5,2.17,31,西班牙文,0.8875,1.06,Instant,0,7,3,Tuvalu
10,DeepSeek,650000,65000,13000,0.02,0.95,General,How to implement SQL optimization in Python?,66,協助實作,4,1.77,22,法文,0.9076,1.14,Instant,0,9,0,Hong Kong
9,ChatGPT,500000,25000,25000,0.05,0.95,General,Draft a professional email about personal finance,176,專業寫作,4,0.96,26,中文,0.9255,4.88,Standard,0,9,2,Benin
9,ChatGPT,500000,25000,25000,0.05,0.95,General,What are the 最好的做法 for climate change?,203,最好的做法,4,0.96,22,法文,0.852,5.17,Standard,1,10,3,China
7,DeepSeek,2000000,200000,40000,0.02,0.95,Technical,Optimize this neural networks code:,168,code優化,5,2.18,16,中文,0.9467,0.77,Instant,0,8,3,North Macedonia
7,DeepSeek,2000000,200000,40000,0.02,0.95,Technical,Optimize this SQL optimization code:,369,code優化,5,2.18,15,法文,0.9859,1.01,Instant,0,1,3,Iraq
7,DeepSeek,2000000,200000,40000,0.02,0.95,Technical,Debug this error in REST APIs:,220,debug,4,1.78,38,德文,0.9419,0.83,Instant,0,5,0,Philippines
7,DeepSeek,2000000,200000,40000,0.02,0.95,Technical,Debug this error in neural networks:,214,debug,5,2.18,17,法文,0.9335,0.86,Instant,0,2,0,Greenland
7,DeepSeek,2000000,200000,40000,0.02,0.95,Technical,Optimize this SQL optimization code:,225,code優化,5,2.18,37,西班牙文,0.9715,1.14,Instant,0,4,2,Suriname
7,DeepSeek,2000000,200000,40000,0.02,0.95,Technical,Debug this error in neural networks:,481,debug,5,2.18,51,法文,0.9194,1.14,Instant,0,10,0,Jordan
7,DeepSeek,2000000,200000,40000,0.02,0.95,General,How to implement SQL optimization in Python?,500,協助實作,5,2.18,27,德文,0.8961,1.14,Instant,0,3,0,Lesotho
7,DeepSeek,2000000,200000,40000,0.02,0.95,Technical,Debug this error in REST APIs:,406,debug,5,2.18,19,英文,0.9758,0.79,Instant,1,6,1,Korea
7,DeepSeek,2000000,200000,40000,0.02,0.95,Technical,Explain neural networks algorithm,473,解說演算法,5,2.18,29,英文,0.9277,0.79,Instant,0,9,0,South Georgia and the South Sandwich Islands
7,DeepSeek,2000000,200000,40000,0.02,0.95,Technical,Debug this error in neural networks:,100,debug,5,2.18,11,英文,0.9731,1.02,Instant,0,7,3,Cayman Islands
7,DeepSeek,2000000,200000,40000,0.02,0.95,Technical,Debug this error in neural networks:,295,debug,5,2.18,42,德文,0.9097,0.82,Instant,0,5,0,Germany
7,DeepSeek,2000000,200000,40000,0.02,0.95,General,How to implement SQL optimization in Python?,198,協助實作,5,2.18,24,法文,0.9593,0.92,Instant,0,8,0,Djibouti
7,DeepSeek,2000000,200000,40000,0.02,0.95,General,How to implement REST APIs in Python?,215,協助實作,5,2.18,23,英文,0.9399,1.1,Instant,0,1,2,Ecuador
7,DeepSeek,2000000,200000,40000,0.02,0.95,Technical,Optimize this SQL optimization code:,397,code優化,5,2.18,39,德文,0.9526,0.99,Instant,0,5,2,Syrian Arab Republic
7,DeepSeek,2000000,200000,40000,0.02,0.95,Technical,Explain REST APIs algorithm,222,解說演算法,4,1.78,31,英文,0.9458,0.89,Instant,0,6,0,Reunion
7,DeepSeek,2000000,200000,40000,0.02,0.95,Technical,Debug this error in REST APIs:,438,debug,5,2.18,58,英文,0.8924,0.85,Instant,0,8,1,Sri Lanka
7,DeepSeek,2000000,200000,40000,0.02,0.95,Technical,Debug this error in REST APIs:,439,debug,4,1.78,14,德文,0.9058,1.1,Instant,0,2,0,Cyprus
7,DeepSeek,2000000,200000,40000,0.02,0.95,General,How to implement SQL optimization in Python?,190,協助實作,5,2.18,19,英文,0.892,1.13,Instant,0,4,3,Greece
7,DeepSeek,2000000,200000,40000,0.02,0.95,Technical,Optimize this neural networks code:,192,code優化,5,2.18,12,英文,0.9491,0.99,Instant,0,2,0,Afghanistan
7,DeepSeek,2000000,200000,40000,0.02,0.95,Technical,Debug this error in REST APIs:,345,debug,5,2.18,54,德文,0.9737,1.07,Instant,0,4,0,Venezuela
3,ChatGPT,800000,40000,40000,0.05,0.95,General,What are the 最好的做法 for AI ethics?,220,最好的做法,3,0.93,19,西班牙文,0.8289,3.13,Fast,0,2,0,Maldives
3,ChatGPT,800000,40000,40000,0.05,0.95,General,Explain AI ethics in simple terms,484,教育,5,1.73,10,法文,0.7968,2.81,Fast,0,3,0,Botswana
3,ChatGPT,800000,40000,40000,0.05,0.95,General,Write a blog post about personal finance,143,生成內容,5,1.73,9,中文,0.7726,3.13,Fast,0,5,0,Colombia
3,ChatGPT,800000,40000,40000,0.05,0.95,General,Write a blog post about climate change,97,生成內容,3,0.93,12,德文,0.792,3.05,Fast,0,10,3,Spain
3,ChatGPT,800000,40000,40000,0.05,0.95,General,What are the 最好的做法 for AI ethics?,194,最好的做法,4,1.33,24,中文,0.8296,3.03,Fast,1,5,0,Seychelles
3,ChatGPT,800000,40000,40000,0.05,0.95,General,Explain personal finance in simple terms,107,教育,5,1.73,35,西班牙文,0.8038,3.1,Fast,0,2,1,British Virgin Islands
3,ChatGPT,800000,40000,40000,0.05,0.95,General,Write a blog post about AI ethics,479,生成內容,5,1.73,13,中文,0.8235,3.01,Fast,0,6,2,Liechtenstein
3,ChatGPT,800000,40000,40000,0.05,0.95,General,Draft a professional email about climate change,57,專業寫作,3,0.93,6,德文,0.8085,3.03,Fast,0,7,3,Korea
3,ChatGPT,800000,40000,40000,0.05,0.95,General,Draft a professional email about personal finance,148,專業寫作,5,1.73,17,法文,0.8393,3.08,Fast,0,1,0,Gibraltar
3,ChatGPT,800000,40000,40000,0.05,0.95,General,Explain AI ethics in simple terms,199,教育,3,0.93,20,中文,,3.08,Fast,0,10,0,Egypt
3,ChatGPT,800000,40000,40000,0.05,0.95,General,Explain climate change in simple terms,216,教育,3,0.93,23,英文,0.839,2.74,Fast,0,8,1,Netherlands Antilles
3,ChatGPT,800000,40000,40000,0.05,0.95,General,What are the 最好的做法 for AI ethics?,454,最好的做法,3,0.93,36,德文,0.8042,2.88,Fast,0,7,2,Azerbaijan
3,ChatGPT,800000,40000,40000,0.05,0.95,General,Draft a professional email about personal finance,237,專業寫作,4,1.33,5,德文,0.785,3.09,Fast,0,10,0,Spain
3,ChatGPT,800000,40000,40000,0.05,0.95,General,Draft a professional email about climate change,319,專業寫作,4,1.33,17,中文,0.8325,2.95,Fast,0,10,1,Bolivia
3,ChatGPT,800000,40000,40000,0.05,0.95,General,Explain personal finance in simple terms,174,教育,4,1.33,29,西班牙文,0.7986,3.03,Fast,0,10,3,Greenland
3,ChatGPT,800000,40000,40000,0.05,0.95,General,Write a blog post about climate change,366,生成內容,5,1.73,36,英文,0.8098,2.91,Fast,0,10,0,Saint Barthelemy
3,ChatGPT,800000,40000,40000,0.05,0.95,General,Draft a professional email about personal finance,353,專業寫作,5,1.73,22,中文,0.8073,2.97,Fast,0,7,3,Syrian Arab Republic
3,ChatGPT,800000,40000,40000,0.05,0.95,General,Write a blog post about AI ethics,383,生成內容,4,1.33,13,德文,0.8103,2.9,Fast,0,7,2,Montenegro
3,ChatGPT,800000,40000,40000,0.05,0.95,General,Draft a professional email about AI ethics,349,專業寫作,4,1.33,38,德文,0.7742,3.11,Fast,0,8,1,Micronesia
3,DeepSeek,1400000,140000,28000,0.02,0.95,Technical,Debug this error in SQL optimization:,277,debug,5,1.96,56,西班牙文,0.9216,1.97,Fast,0,1,3,New Caledonia
3,DeepSeek,1400000,140000,28000,0.02,0.95,General,How to implement SQL optimization in Python?,447,協助實作,5,1.96,42,英文,,2.12,Fast,0,3,0,French Southern Territories
12,ChatGPT,350000,17500,17500,0.05,0.95,General,Explain climate change in simple terms,109,教育,5,1.65,16,英文,0.8437,3.64,Standard,0,8,0,Bahamas
12,ChatGPT,350000,17500,17500,0.05,0.95,General,Draft a professional email about AI ethics,115,專業寫作,3,0.85,27,德文,0.8877,3.66,Standard,1,2,2,Tonga
12,ChatGPT,350000,17500,17500,0.05,0.95,General,Write a blog post about AI ethics,335,生成內容,4,1.25,12,中文,0.7958,3.62,Standard,0,6,2,Chile
12,ChatGPT,350000,17500,17500,0.05,0.95,General,Write a blog post about AI ethics,441,生成內容,3,0.85,39,西班牙文,0.8591,3.65,Standard,0,7,3,Niue
12,ChatGPT,350000,17500,17500,0.05,0.95,General,Draft a professional email about personal finance,167,專業寫作,3,0.85,16,英文,0.8652,3.63,Standard,0,8,0,South Georgia and the South Sandwich Islands
12,ChatGPT,350000,17500,17500,0.05,0.95,General,Write a blog post about AI ethics,141,生成內容,4,1.25,22,中文,0.8293,3.32,Standard,0,3,3,Czech Republic
12,ChatGPT,350000,17500,17500,0.05,0.95,General,What are the 最好的做法 for personal finance?,445,最好的做法,3,0.85,35,法文,0.8227,3.28,Standard,0,9,1,Nicaragua
12,ChatGPT,350000,17500,17500,0.05,0.95,General,What are the 最好的做法 for climate change?,154,最好的做法,4,1.25,39,中文,0.8669,3.32,Standard,0,5,1,Seychelles
12,ChatGPT,350000,17500,17500,0.05,0.95,General,Draft a professional email about AI ethics,341,專業寫作,5,1.65,26,西班牙文,0.8368,3.52,Standard,0,4,2,Nauru
12,ChatGPT,350000,17500,17500,0.05,0.95,General,Explain climate change in simple terms,82,教育,3,0.85,36,法文,0.8313,3.53,Standard,0,3,1,Iran
10,DeepSeek,650000,65000,13000,0.02,0.95,Technical,Debug this error in REST APIs:,277,debug,5,2.25,42,英文,0.8816,0.47,Instant,0,2,3,Turks and Caicos Islands
10,DeepSeek,650000,65000,13000,0.02,0.95,Technical,Debug this error in neural networks:,478,debug,5,2.25,53,德文,0.8739,0.69,Instant,0,8,2,Burundi
10,DeepSeek,650000,65000,13000,0.02,0.95,Technical,Debug this error in REST APIs:,166,debug,5,2.25,38,德文,0.9128,0.72,Instant,0,9,1,Luxembourg
10,DeepSeek,650000,65000,13000,0.02,0.95,Technical,Debug this error in neural networks:,476,debug,5,2.25,28,中文,0.9199,0.73,Instant,0,5,3,Solomon Islands
10,DeepSeek,650000,65000,13000,0.02,0.95,Technical,Debug this error in REST APIs:,143,debug,5,2.25,41,英文,0.9477,0.39,Instant,0,1,0,Saint Martin
10,DeepSeek,650000,65000,13000,0.02,0.95,Technical,Debug this error in neural networks:,478,debug,4,1.85,42,德文,0.8571,0.71,Instant,1,4,2,India
10,DeepSeek,650000,65000,13000,0.02,0.95,Technical,Debug this error in neural networks:,315,debug,5,2.25,37,德文,0.8746,0.36,Instant,0,2,2,Mali
10,DeepSeek,650000,65000,13000,0.02,0.95,Technical,Debug this error in REST APIs:,154,debug,4,1.85,23,德文,0.8627,0.51,Instant,0,3,0,Tunisia
10,DeepSeek,650000,65000,13000,0.02,0.95,Technical,Explain SQL optimization algorithm,139,解說演算法,5,2.25,29,中文,0.9519,0.44,Instant,0,7,3,Suriname
10,DeepSeek,650000,65000,13000,0.02,0.95,General,How to implement REST APIs in Python?,440,協助實作,5,2.25,12,德文,0.875,0.39,Instant,0,7,2,Dominican Republic
10,DeepSeek,650000,65000,13000,0.02,0.95,Technical,Debug this error in neural networks:,397,debug,5,2.25,14,西班牙文,0.9194,0.67,Instant,0,9,1,Cook Islands
10,DeepSeek,650000,65000,13000,0.02,0.95,Technical,Optimize this SQL optimization code:,225,code優化,5,2.25,13,德文,0.9519,0.66,Instant,0,5,1,Trinidad and Tobago
10,DeepSeek,650000,65000,13000,0.02,0.95,Technical,Optimize this REST APIs code:,275,code優化,5,2.25,53,西班牙文,0.877,0.49,Instant,1,10,2,Grenada
10,DeepSeek,650000,65000,13000,0.02,0.95,Technical,Optimize this SQL optimization code:,99,code優化,5,2.25,55,英文,0.9006,0.6,Instant,0,5,3,Guatemala
10,DeepSeek,650000,65000,13000,0.02,0.95,General,How to implement REST APIs in Python?,469,協助實作,5,2.25,40,西班牙文,0.8569,0.75,Instant,0,3,1,Eritrea
10,DeepSeek,650000,65000,13000,0.02,0.95,General,How to implement REST APIs in Python?,377,協助實作,5,2.25,38,西班牙文,0.9104,0.72,Instant,0,9,3,Finland
7,ChatGPT,1200000,60000,60000,0.05,0.95,General,Draft a professional email about AI ethics,85,專業寫作,5,1.4,16,德文,,4.42,Standard,0,7,0,Sudan
7,ChatGPT,1200000,60000,60000,0.05,0.95,General,Explain climate change in simple terms,412,教育,4,1,26,中文,0.7072,4.31,Standard,0,3,0,Kiribati
7,ChatGPT,1200000,60000,60000,0.05,0.95,General,Write a blog post about personal finance,335,生成內容,4,1,22,英文,0.7115,4.34,Standard,0,7,0,Guadeloupe
7,ChatGPT,1200000,60000,60000,0.05,0.95,General,Explain climate change in simple terms,289,教育,4,1,25,西班牙文,0.715,4.31,Standard,0,6,1,Tanzania
7,ChatGPT,1200000,60000,60000,0.05,0.95,General,Write a blog post about AI ethics,372,生成內容,5,1.4,28,西班牙文,0.7246,4.55,Standard,0,4,1,Estonia
7,ChatGPT,1200000,60000,60000,0.05,0.95,General,Draft a professional email about personal finance,193,專業寫作,3,0.6,23,德文,0.7692,4.47,Standard,0,5,0,Nicaragua
7,ChatGPT,1200000,60000,60000,0.05,0.95,General,Explain personal finance in simple terms,279,教育,4,1,30,法文,0.7143,4.33,Standard,0,4,1,Madagascar
7,ChatGPT,1200000,60000,60000,0.05,0.95,General,Draft a professional email about personal finance,145,專業寫作,5,1.4,19,中文,0.7798,4.43,Standard,0,9,0,Russian Federation
7,ChatGPT,1200000,60000,60000,0.05,0.95,General,Draft a professional email about personal finance,101,專業寫作,5,1.4,16,西班牙文,0.6936,4.26,Standard,0,8,1,Algeria
7,ChatGPT,1200000,60000,60000,0.05,0.95,General,Draft a professional email about AI ethics,413,專業寫作,4,1,30,法文,0.7019,4.44,Standard,0,9,0,Samoa
7,ChatGPT,1200000,60000,60000,0.05,0.95,General,Draft a professional email about climate change,241,專業寫作,3,0.6,35,中文,0.7763,4.57,Standard,0,1,0,Oman
7,ChatGPT,1200000,60000,60000,0.05,0.95,General,Draft a professional email about personal finance,380,專業寫作,3,0.6,12,中文,0.7343,4.37,Standard,0,3,2,Italy
3,DeepSeek,1400000,140000,28000,0.02,0.95,General,How to implement neural networks in Python?,449,協助實作,4,1.72,48,西班牙文,0.9281,1.16,Fast,0,7,1,Algeria
3,DeepSeek,1400000,140000,28000,0.02,0.95,Technical,Optimize this neural networks code:,220,code優化,5,2.12,17,英文,0.908,1.3,Fast,0,4,2,Timor-Leste
3,DeepSeek,1400000,140000,28000,0.02,0.95,Technical,Debug this error in REST APIs:,461,debug,5,2.12,49,法文,0.9363,1.31,Fast,0,8,2,France
